"longitude","latitude","estado","historico_inicio","monitor_inicio","ultima_quebra","ultima_magnitude","n_alertas"
-44.7872602045828,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9689694353241,"RECALIBRANDO",2026-08-08,NA,2026-08-07,-0.128557468033802,1
-44.7872602045828,-20.9688796037957,"RECALIBRANDO",2026-08-13,NA,2026-08-12,-0.108456066980921,1
-44.7872602045828,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9669033101707,"RECALIBRANDO",2026-03-28,NA,2026-03-27,0.0776239428335345,1
-44.7872602045828,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7872602045828,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9707660658924,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.970676234364,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9705864028356,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9704965713071,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9704067397787,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9688796037957,"RECALIBRANDO",2026-08-08,NA,2026-08-07,-0.113896541690716,1
-44.7871703730544,-20.9687897722673,"RECALIBRANDO",2026-08-15,NA,2026-08-14,-0.109155143199178,1
-44.7871703730544,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7871703730544,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.970676234364,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9705864028356,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9704965713071,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9704067397787,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9688796037957,"RECALIBRANDO",2026-07-30,NA,2026-07-29,-0.105697941325254,1
-44.787080541526,-20.9687897722673,"RECALIBRANDO",2026-08-03,NA,2026-08-02,-0.124305648677007,1
-44.787080541526,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.787080541526,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.970676234364,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9705864028356,"RECALIBRANDO",2026-08-29,NA,2026-08-28,0.140656501859375,1
-44.7869907099975,-20.9704965713071,"RECALIBRANDO",2026-08-29,NA,2026-08-28,0.165502920534607,1
-44.7869907099975,-20.9704067397787,"RECALIBRANDO",2026-07-30,NA,2026-07-29,0.171983811050434,1
-44.7869907099975,-20.9703169082503,"RECALIBRANDO",2026-08-29,NA,2026-08-28,0.112488860882467,1
-44.7869907099975,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9688796037957,"RECALIBRANDO",2026-08-08,NA,2026-08-07,-0.126172774156483,1
-44.7869907099975,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869907099975,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.970676234364,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9705864028356,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9704965713071,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9704067397787,"RECALIBRANDO",2026-08-08,NA,2026-08-07,0.115933020439015,1
-44.7869008784691,-20.9703169082503,"RECALIBRANDO",2026-08-03,NA,2026-08-02,0.12422436683451,1
-44.7869008784691,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.966543984057,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7869008784691,-20.9661846579434,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9705864028356,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9704965713071,"RECALIBRANDO",2026-07-30,NA,2026-07-29,0.118241608106949,1
-44.7868110469407,-20.9704067397787,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9683406146253,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9667236471138,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9666338155854,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7868110469407,-20.9662744894718,"RECALIBRANDO",2026-09-04,NA,2026-09-03,0.087480124871733,1
-44.7868110469407,-20.9661846579434,"RECALIBRANDO",2026-08-18,NA,2026-08-17,0.0845325749293905,1
-44.7868110469407,-20.966094826415,"RECALIBRANDO",2026-08-18,NA,2026-08-17,0.0845325749293905,1
-44.7867212154123,-20.9704965713071,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9683406146253,"RECALIBRANDO",2026-03-17,NA,2026-03-16,0.021003720044091,1
-44.7867212154123,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9679812885116,"RECALIBRANDO",2026-03-28,NA,2026-03-27,0.0402498713147883,1
-44.7867212154123,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9668134786422,"RECALIBRANDO",2026-08-18,NA,2026-08-17,0.0852483747722846,1
-44.7867212154123,-20.9667236471138,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0920010631441256,1
-44.7867212154123,-20.9666338155854,"RECALIBRANDO",2026-08-13,NA,2026-08-12,0.117237296256608,1
-44.7867212154123,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7867212154123,-20.9661846579434,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0840676562882854,1
-44.7867212154123,-20.966094826415,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0840676562882854,1
-44.7866313838839,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9683406146253,"RECALIBRANDO",2026-03-17,NA,2026-03-16,0.021003720044091,1
-44.7866313838839,-20.9682507830968,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9681609515684,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.96807112004,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9679812885116,"RECALIBRANDO",2026-03-28,NA,2026-03-27,0.0402498713147883,1
-44.7866313838839,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9671728047559,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9670829732275,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9669931416991,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9669033101707,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9668134786422,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9667236471138,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0865117611178097,1
-44.7866313838839,-20.9666338155854,"RECALIBRANDO",2026-08-08,NA,2026-08-07,0.128019793464479,1
-44.7866313838839,-20.9662744894718,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7866313838839,-20.9661846579434,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0884931946240271,1
-44.7866313838839,-20.966094826415,"RECALIBRANDO",2026-08-15,NA,2026-08-14,0.0884931946240271,1
-44.7866313838839,-20.9660049948865,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7865415523555,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7865415523555,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7865415523555,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7865415523555,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7865415523555,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
