"data_deteccao","longitude","latitude","data_quebra","magnitude","r2_historico","n_obs"
"2026-09-04",-44.7782770517416,-20.9672626362843,"2026-01-09",-0.050751,0.4461,319
"2026-09-04",-44.7781872202132,-20.9686101092105,"2026-01-09",-0.010122,0.3502,320
"2026-09-04",-44.7781872202132,-20.9685202776821,"2026-01-09",-0.133018,0.3085,318
"2026-09-04",-44.7781872202132,-20.9684304461537,"2026-01-09",-0.143755,0.2106,318
"2026-09-04",-44.7781872202132,-20.9683406146253,"2026-01-09",-0.151954,0.2232,319
"2026-09-04",-44.7781872202132,-20.9682507830968,"2026-01-09",-0.209877,0.269,319
"2026-09-04",-44.7781872202132,-20.9681609515684,"2026-01-09",-0.222618,0.3007,320
"2026-09-04",-44.7781872202132,-20.96807112004,"2026-01-09",-0.202067,0.307,318
"2026-09-04",-44.7781872202132,-20.9679812885116,"2026-01-09",-0.202067,0.307,318
"2026-09-04",-44.7781872202132,-20.9678914569832,"2026-01-09",-0.220922,0.3135,319
"2026-09-04",-44.7781872202132,-20.9678016254548,"2026-01-09",-0.22029,0.3031,320
"2026-09-04",-44.7781872202132,-20.9677117939264,"2026-01-09",-0.21573,0.31,317
"2026-09-04",-44.7781872202132,-20.967621962398,"2026-01-09",-0.185299,0.3138,318
"2026-09-04",-44.7781872202132,-20.9675321308695,"2026-01-09",-0.153415,0.3192,318
"2026-09-04",-44.7781872202132,-20.9674422993411,"2026-01-09",-0.138331,0.3099,319
"2026-09-04",-44.7781872202132,-20.9673524678127,"2026-01-09",-0.078814,0.3512,319
"2026-09-04",-44.7780973886848,-20.9686101092105,"2026-01-09",-0.05089,0.3384,320
"2026-09-04",-44.7780973886848,-20.9685202776821,"2026-01-09",-0.144859,0.2392,318
"2026-09-04",-44.7780973886848,-20.9684304461537,"2026-01-09",-0.15549,0.2158,318
"2026-09-04",-44.7780973886848,-20.9683406146253,"2026-01-09",-0.189152,0.2403,320
"2026-09-04",-44.7780973886848,-20.9682507830968,"2026-01-09",-0.222666,0.2768,322
"2026-09-04",-44.7780973886848,-20.9681609515684,"2026-01-09",-0.222429,0.3072,320
"2026-09-04",-44.7780973886848,-20.96807112004,"2026-01-09",-0.231441,0.3118,318
"2026-09-04",-44.7780973886848,-20.9679812885116,"2026-01-09",-0.231441,0.3118,318
"2026-09-04",-44.7780973886848,-20.9678914569832,"2026-01-09",-0.230508,0.3053,319
"2026-09-04",-44.7780973886848,-20.9678016254548,"2026-01-09",-0.203931,0.3013,322
"2026-09-04",-44.7780973886848,-20.9677117939264,"2026-01-09",-0.167919,0.3225,319
"2026-09-04",-44.7780973886848,-20.967621962398,"2026-01-09",-0.131397,0.3272,319
"2026-09-04",-44.7780973886848,-20.9675321308695,"2026-01-09",-0.155375,0.3161,320
"2026-09-04",-44.7780973886848,-20.9674422993411,"2026-01-09",-0.147495,0.3146,318
"2026-09-04",-44.7780973886848,-20.9673524678127,"2026-01-09",-0.062224,0.3996,320
"2026-09-04",-44.7780075571563,-20.9686999407389,"2026-01-09",-0.03292,0.3614,322
"2026-09-04",-44.7780075571563,-20.9686101092105,"2026-01-09",-0.115993,0.3079,320
"2026-09-04",-44.7780075571563,-20.9685202776821,"2026-01-09",-0.142428,0.2256,319
"2026-09-04",-44.7780075571563,-20.9684304461537,"2026-01-09",-0.153198,0.2285,321
"2026-09-04",-44.7780075571563,-20.9683406146253,"2026-01-09",-0.210004,0.2517,321
"2026-09-04",-44.7780075571563,-20.9682507830968,"2026-01-09",-0.214978,0.2924,319
"2026-09-04",-44.7780075571563,-20.9681609515684,"2026-01-09",-0.219974,0.3128,318
"2026-09-04",-44.7780075571563,-20.96807112004,"2026-01-09",-0.230429,0.3128,316
"2026-09-04",-44.7780075571563,-20.9679812885116,"2026-01-09",-0.230429,0.3128,316
"2026-09-04",-44.7780075571563,-20.9678914569832,"2026-01-09",-0.217192,0.3029,319
"2026-09-04",-44.7780075571563,-20.9678016254548,"2026-01-09",-0.184175,0.2976,319
"2026-09-04",-44.7780075571563,-20.9677117939264,"2026-01-09",-0.160797,0.3279,318
"2026-09-04",-44.7780075571563,-20.967621962398,"2026-01-09",-0.150976,0.3274,320
"2026-09-04",-44.7780075571563,-20.9675321308695,"2026-01-09",-0.160702,0.3129,320
"2026-09-04",-44.7780075571563,-20.9674422993411,"2026-01-09",-0.123078,0.3352,320
"2026-09-04",-44.7780075571563,-20.9673524678127,"2026-01-09",-0.021208,0.4643,322
"2026-09-04",-44.7780075571563,-20.9669931416991,"2026-07-08",0.069525,0.3701,319
"2026-09-04",-44.7779177256279,-20.9686999407389,"2026-01-09",-0.112803,0.2915,323
"2026-09-04",-44.7779177256279,-20.9686101092105,"2026-01-09",-0.154607,0.227,323
"2026-09-04",-44.7779177256279,-20.9685202776821,"2026-01-09",-0.151114,0.2172,318
"2026-09-04",-44.7779177256279,-20.9684304461537,"2026-01-09",-0.162356,0.2397,320
"2026-09-04",-44.7779177256279,-20.9683406146253,"2026-01-09",-0.181444,0.2797,320
"2026-09-04",-44.7779177256279,-20.9682507830968,"2026-01-09",-0.201245,0.3009,318
"2026-09-04",-44.7779177256279,-20.9681609515684,"2026-01-09",-0.222288,0.3094,316
"2026-09-04",-44.7779177256279,-20.96807112004,"2026-01-09",-0.22205,0.307,316
"2026-09-04",-44.7779177256279,-20.9679812885116,"2026-01-09",-0.22205,0.307,316
"2026-09-04",-44.7779177256279,-20.9678914569832,"2026-01-09",-0.205994,0.2896,319
"2026-09-04",-44.7779177256279,-20.9678016254548,"2026-01-09",-0.180715,0.2898,319
"2026-09-04",-44.7779177256279,-20.9677117939264,"2026-01-09",-0.1547,0.319,318
"2026-09-04",-44.7779177256279,-20.967621962398,"2026-01-09",-0.152425,0.3152,319
"2026-09-04",-44.7779177256279,-20.9675321308695,"2026-01-09",-0.167501,0.3095,321
"2026-09-04",-44.7779177256279,-20.9674422993411,"2026-01-09",-0.091474,0.364,321
"2026-09-04",-44.7779177256279,-20.9669931416991,"2026-01-09",0.081284,0.3238,322
"2026-09-04",-44.7778278940995,-20.9686101092105,"2026-01-09",-0.145782,0.2118,324
"2026-09-04",-44.7778278940995,-20.9685202776821,"2026-01-09",-0.17899,0.2125,325
"2026-09-04",-44.7778278940995,-20.9684304461537,"2026-01-09",-0.180108,0.2482,322
"2026-09-04",-44.7778278940995,-20.9683406146253,"2026-01-09",-0.189162,0.2885,320
"2026-09-04",-44.7778278940995,-20.9682507830968,"2026-01-09",-0.216037,0.2958,320
"2026-09-04",-44.7778278940995,-20.9681609515684,"2026-01-09",-0.227008,0.3043,317
"2026-09-04",-44.7778278940995,-20.96807112004,"2026-01-09",-0.227008,0.3043,317
"2026-09-04",-44.7778278940995,-20.9679812885116,"2026-01-09",-0.21297,0.2975,318
"2026-09-04",-44.7778278940995,-20.9678914569832,"2026-01-09",-0.204893,0.2877,320
"2026-09-04",-44.7778278940995,-20.9678016254548,"2026-01-09",-0.17145,0.3019,320
"2026-09-04",-44.7778278940995,-20.9677117939264,"2026-01-09",-0.148845,0.3142,320
"2026-09-04",-44.7778278940995,-20.967621962398,"2026-01-09",-0.154205,0.3132,320
"2026-09-04",-44.7778278940995,-20.9675321308695,"2026-01-09",-0.135475,0.3221,322
"2026-09-04",-44.7778278940995,-20.9674422993411,"2026-01-09",-0.072937,0.4128,322
"2026-09-04",-44.7777380625711,-20.9685202776821,"2026-01-09",-0.191066,0.2298,325
"2026-09-04",-44.7777380625711,-20.9684304461537,"2026-01-09",-0.208461,0.2672,324
"2026-09-04",-44.7777380625711,-20.9683406146253,"2026-01-09",-0.207533,0.2985,323
"2026-09-04",-44.7777380625711,-20.9682507830968,"2026-01-09",-0.216656,0.2997,323
"2026-09-04",-44.7777380625711,-20.9681609515684,"2026-01-09",-0.208141,0.2972,320
"2026-09-04",-44.7777380625711,-20.96807112004,"2026-01-09",-0.208141,0.2972,320
"2026-09-04",-44.7777380625711,-20.9679812885116,"2026-01-09",-0.210669,0.2871,320
"2026-09-04",-44.7777380625711,-20.9678914569832,"2026-01-09",-0.208734,0.2901,320
"2026-09-04",-44.7777380625711,-20.9678016254548,"2026-01-09",-0.16628,0.3158,320
"2026-09-04",-44.7777380625711,-20.9677117939264,"2026-01-09",-0.1361,0.3231,320
"2026-09-04",-44.7777380625711,-20.967621962398,"2026-01-09",-0.140735,0.3251,321
"2026-09-04",-44.7777380625711,-20.9675321308695,"2026-01-09",-0.093614,0.3467,322
"2026-09-04",-44.7776482310427,-20.9685202776821,"2026-01-09",-0.188428,0.2507,326
"2026-09-04",-44.7776482310427,-20.9684304461537,"2026-01-09",-0.207575,0.2762,326
"2026-09-04",-44.7776482310427,-20.9683406146253,"2026-01-09",-0.198298,0.2904,325
"2026-09-04",-44.7776482310427,-20.9682507830968,"2026-01-09",-0.1953,0.2815,323
"2026-09-04",-44.7776482310427,-20.9681609515684,"2026-01-09",-0.206882,0.2705,319
"2026-09-04",-44.7776482310427,-20.96807112004,"2026-01-09",-0.206882,0.2705,319
"2026-09-04",-44.7776482310427,-20.9679812885116,"2026-01-09",-0.213301,0.2753,320
"2026-09-04",-44.7776482310427,-20.9678914569832,"2026-01-09",-0.19259,0.2985,319
"2026-09-04",-44.7776482310427,-20.9678016254548,"2026-01-09",-0.148836,0.3229,319
"2026-09-04",-44.7776482310427,-20.9677117939264,"2026-01-09",-0.151653,0.3269,318
"2026-09-04",-44.7776482310427,-20.967621962398,"2026-01-09",-0.121531,0.3377,319
"2026-09-04",-44.7776482310427,-20.9675321308695,"2026-01-09",-0.057061,0.4007,321
"2026-09-04",-44.7776482310427,-20.9670829732275,"2026-07-03",0.050757,0.3325,320
"2026-09-04",-44.7775583995143,-20.9684304461537,"2026-01-09",-0.202257,0.2678,327
"2026-09-04",-44.7775583995143,-20.9683406146253,"2026-01-09",-0.188874,0.2698,326
"2026-09-04",-44.7775583995143,-20.9682507830968,"2026-01-09",-0.203275,0.2632,322
"2026-09-04",-44.7775583995143,-20.9681609515684,"2026-01-09",-0.197811,0.2662,322
"2026-09-04",-44.7775583995143,-20.96807112004,"2026-01-09",-0.197811,0.2662,322
"2026-09-04",-44.7775583995143,-20.9679812885116,"2026-01-09",-0.174225,0.2853,319
"2026-09-04",-44.7775583995143,-20.9678914569832,"2026-01-09",-0.146117,0.3073,320
"2026-09-04",-44.7775583995143,-20.9678016254548,"2026-01-09",-0.155814,0.3307,317
"2026-09-04",-44.7775583995143,-20.9677117939264,"2026-01-09",-0.144066,0.3251,319
"2026-09-04",-44.7775583995143,-20.967621962398,"2026-01-09",-0.092976,0.3523,320
"2026-09-04",-44.7774685679859,-20.9683406146253,"2026-01-09",-0.20471,0.2684,323
"2026-09-04",-44.7774685679859,-20.9682507830968,"2026-01-09",-0.188529,0.2702,322
"2026-09-04",-44.7774685679859,-20.9681609515684,"2026-01-09",-0.188529,0.2702,322
"2026-09-04",-44.7774685679859,-20.96807112004,"2026-01-09",-0.160018,0.2797,324
"2026-09-04",-44.7774685679859,-20.9679812885116,"2026-01-09",-0.140399,0.297,323
"2026-09-04",-44.7774685679859,-20.9678914569832,"2026-01-09",-0.127781,0.3097,321
"2026-09-04",-44.7774685679859,-20.9678016254548,"2026-01-09",-0.164723,0.3207,319
"2026-09-04",-44.7774685679859,-20.9677117939264,"2026-01-09",-0.116554,0.3342,320
"2026-09-04",-44.7774685679859,-20.967621962398,"2026-01-09",-0.055176,0.4016,320
"2026-09-04",-44.7774685679859,-20.9671728047559,"2026-08-02",0.04133,0.3254,320
"2026-09-04",-44.7773787364575,-20.9682507830968,"2026-01-09",-0.166027,0.299,322
"2026-09-04",-44.7773787364575,-20.9681609515684,"2026-01-09",-0.166027,0.299,322
"2026-09-04",-44.7773787364575,-20.96807112004,"2026-01-09",-0.115099,0.2935,322
"2026-09-04",-44.7773787364575,-20.9679812885116,"2026-01-09",-0.103217,0.3052,322
"2026-09-04",-44.7773787364575,-20.9678914569832,"2026-01-09",-0.141615,0.3066,322
"2026-09-04",-44.7773787364575,-20.9678016254548,"2026-01-09",-0.140872,0.3197,320
"2026-09-04",-44.7773787364575,-20.9677117939264,"2026-01-09",-0.066621,0.3515,319
"2026-09-04",-44.7773787364575,-20.9672626362843,"2026-01-09",0.003703,0.3456,321
"2026-09-04",-44.7772889049291,-20.96807112004,"2026-01-09",-0.078103,0.3371,322
"2026-09-04",-44.7772889049291,-20.9679812885116,"2026-01-09",-0.095806,0.3105,322
"2026-09-04",-44.7772889049291,-20.9678914569832,"2026-01-09",-0.110409,0.3157,322
"2026-09-04",-44.7772889049291,-20.9678016254548,"2026-01-09",-0.06531,0.3496,321
"2026-09-04",-44.7772889049291,-20.9673524678127,"2026-01-09",0.027447,0.3569,322
"2026-09-04",-44.7771990734006,-20.9678914569832,"2026-01-09",-0.055053,0.3332,322
"2026-09-04",-44.7771990734006,-20.9673524678127,"2026-01-09",0.050691,0.3543,322
